categorySlug,region,Comercio,sale,sessions,quote,inauguration_year,furnitureWithEquipment,merchandise,surface,gross_income,GoogleDisplay,adwords,bing,facebook,hs_automation,hubspot
confecciones-y-textiles,Madrid,1.0,0,1.0,1,1980.0,10000.0,90000.0,280.0,120000.0,0,1,0,0,0,0
confecciones-y-textiles,Madrid,1.0,0,4.0,1,2017.0,10000.0,20000.0,50.0,39000.0,0,1,0,0,0,0
confecciones-y-textiles,Aragon,1.0,0,1.0,1,1980.0,3000.0,3000.0,50.0,60000.0,0,1,0,0,0,0
confecciones-y-textiles,Asturias,1.0,0,1.0,0,1968.0,3000.0,3000.0,120.0,35000.0,0,1,0,0,0,0
confecciones-y-textiles,Catalonia,1.0,1,1.0,0,1976.0,15000.0,100000.0,110.0,200000.0,0,1,0,0,0,0
confecciones-y-textiles,Andalusia,1.0,0,6.0,1,1998.0,16000.0,25666.0,95.0,40546.0,0,1,0,0,0,0
construccion-y-reformas,Catalonia,0.0,0,1.0,1,1900.0,5000.0,30000.0,150.0,500000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,2.0,1,1970.0,20000.0,4000.0,310.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1990.0,10000.0,5000.0,35.0,20000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1990.0,10000.0,5000.0,35.0,20000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1970.0,20000.0,10000.0,80.0,110000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,2000.0,3000.0,3000.0,20.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,2000.0,35000.0,3500.0,50.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,1979.0,200000.0,200000.0,500.0,900000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile-La_Mancha,1.0,0,1.0,0,2019.0,3000.0,3000.0,20.0,4000.0,0,0,1,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,5.0,0,1990.0,20000.0,4000.0,120.0,80000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,1,5.0,0,1976.0,16000.0,5000.0,85.0,70000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2002.0,20000.0,9000.0,90.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,3.0,0,1960.0,3000.0,30000.0,255.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,3.0,0,1976.0,6000.0,3000.0,50.0,25000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,1,6.0,1,1970.0,15000.0,5000.0,135.0,185000.0,0,0,1,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,6.0,1,1970.0,16000.0,4000.0,110.0,180000.0,0,0,1,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1996.0,3000.0,3000.0,330.0,60900.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1985.0,3000.0,30000.0,50.0,12000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,2000.0,10000.0,4000.0,150.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,1980.0,25000.0,10000.0,100.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Aragon,1.0,0,5.0,0,2005.0,3000.0,10000.0,140.0,26000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Region_of_Murcia,1.0,0,5.0,1,1985.0,4000.0,3000.0,40.0,17000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,1,1.0,0,1975.0,10000.0,5000.0,165.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,2.0,0,1900.0,10000.0,3000.0,50.0,140000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,8.0,1,1981.0,3000.0,3000.0,45.0,35000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,2.0,1,1960.0,4500.0,3000.0,50.0,12000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,2.0,1,1945.0,5000.0,3000.0,35.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1980.0,3000.0,3000.0,50.0,6000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,1995.0,3000.0,3000.0,20.0,6000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Balearic_Islands,1.0,0,1.0,0,1980.0,25000.0,5000.0,80.0,120000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Murcia,1.0,0,1.0,1,2005.0,3000.0,3000.0,85.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,2001.0,20000.0,3000.0,70.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,0,1.0,0,1984.0,150000.0,6000.0,90.0,90000.0,0,0,0,0,1,0
hosteleria-y-restauracion,Catalonia,1.0,0,5.0,1,2000.0,3000.0,3000.0,75.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1985.0,6000.0,3000.0,100.0,90000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,2020.0,5000.0,4000.0,500.0,1358483.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile-La_Mancha,1.0,0,5.0,1,1960.0,20000.0,6000.0,90.0,120000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1990.0,3000.0,3000.0,100.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1970.0,3000.0,3000.0,500.0,55000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,1,1.0,0,2011.0,10000.0,3000.0,100.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1930.0,30000.0,3000.0,50.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,8.0,0,1980.0,30000.0,3000.0,200.0,100000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,1.0,1,1990.0,10000.0,3500.0,20.0,110000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,2.0,0,1986.0,10000.0,3000.0,65.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,1,1.0,0,2000.0,10000.0,3000.0,500.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,8.0,0,1950.0,15000.0,8000.0,300.0,700000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1970.0,4000.0,3000.0,35.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,1,1980.0,20000.0,3000.0,50.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,1,1980.0,20000.0,3000.0,50.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Community_of_Madrid,1.0,0,1.0,1,1998.0,10000.0,3000.0,145.0,180000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,1985.0,6000.0,5000.0,55.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,0,1.0,0,1980.0,15000.0,6000.0,285.0,45000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2010.0,5000.0,3000.0,20.0,10000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,2000.0,20000.0,5000.0,50.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,1,1980.0,3000.0,3000.0,20.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,0,1.0,0,1930.0,10000.0,10000.0,75.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,1.0,1,1970.0,3000.0,3000.0,55.0,13000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,4.0,0,1992.0,3000.0,4000.0,50.0,3000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Asturias,1.0,0,1.0,1,1980.0,10000.0,5000.0,65.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,2.0,1,1951.0,35000.0,6000.0,160.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1960.0,60000.0,6000.0,45.0,500000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,2009.0,3000.0,3000.0,50.0,1000000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Murcia,1.0,1,1.0,1,1975.0,50000.0,6000.0,500.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1970.0,150000.0,5000.0,85.0,190000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1970.0,20000.0,15000.0,75.0,90000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,2017.0,15000.0,6000.0,45.0,3000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1970.0,20000.0,3000.0,200.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,1,1.0,0,1985.0,5000.0,5000.0,50.0,150000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,1.0,1,2000.0,15000.0,3000.0,95.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,1,1980.0,30000.0,10000.0,500.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,5.0,0,1970.0,6000.0,6000.0,75.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1975.0,60000.0,5000.0,230.0,150000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1975.0,60000.0,5000.0,230.0,150000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1992.0,25000.0,5000.0,150.0,30000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1999.0,20000.0,3000.0,100.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,1,1.0,0,2010.0,25000.0,3000.0,60.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,1,5.0,1,2010.0,10000.0,5000.0,20.0,30000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,5.0,1,1996.0,100000.0,20000.0,95.0,120000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Basque_Country,1.0,0,1.0,1,1978.0,10000.0,15000.0,500.0,27000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1990.0,50000.0,10000.0,100.0,58000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Balearic_Islands,1.0,1,1.0,0,1990.0,5000.0,3000.0,500.0,20000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Basque_Country,1.0,0,1.0,0,1980.0,6000.0,3000.0,50.0,150000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1995.0,3000.0,3000.0,300.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,2000.0,3000.0,3500.0,350.0,65000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1974.0,5000.0,3000.0,50.0,90000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,2000.0,6000.0,3000.0,50.0,33000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Basque_Country,1.0,0,1.0,1,1970.0,50000.0,10000.0,90.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Navarre,1.0,0,5.0,0,1990.0,10000.0,5000.0,500.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,2.0,1,1970.0,16000.0,3000.0,500.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,2000.0,3500.0,3000.0,80.0,36000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,0,1.0,1,1975.0,12000.0,3000.0,100.0,120000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Madrid,1.0,0,2.0,1,1975.0,10000.0,3000.0,50.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1992.0,100000.0,3000.0,80.0,6000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,1980.0,3000.0,3000.0,60.0,52000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1950.0,30000.0,10000.0,85.0,60000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Asturias,1.0,0,1.0,1,1974.0,10000.0,10000.0,75.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1800.0,20000.0,3000.0,140.0,12000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,1970.0,3000.0,3000.0,70.0,695508.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,1,5.0,0,1970.0,20000.0,6000.0,150.0,200000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,1,5.0,0,1970.0,20000.0,6000.0,150.0,200000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2000.0,125000.0,30000.0,385.0,300000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1980.0,3000.0,5000.0,50.0,200000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1992.0,3000.0,3000.0,70.0,18700.0,0,1,0,0,0,0
hosteleria-y-restauracion,Asturias,1.0,0,1.0,1,1970.0,12000.0,3004.0,85.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,2002.0,10000.0,3000.0,100.0,45000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Basque_Country,1.0,1,5.0,1,1960.0,5000.0,3000.0,35.0,20000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,1.0,0,1998.0,6000.0,70000.0,75.0,120000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,5.0,1,1986.0,10000.0,3000.0,60.0,120000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Madrid,1.0,0,2.0,1,1990.0,70000.0,10000.0,400.0,60000.0,0,0,1,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1980.0,3000.0,3000.0,65.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1980.0,8000.0,3000.0,190.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,1.0,0,1980.0,10000.0,7000.0,125.0,45000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,1,2013.0,3000.0,3000.0,145.0,25000.0,0,0,1,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1960.0,100000.0,100000.0,70.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Aragon,1.0,0,7.0,1,2000.0,20000.0,20000.0,125.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,2005.0,9000.0,3000.0,55.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,1,1.0,0,1998.0,3000.0,3000.0,190.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,1.0,1,1975.0,5000.0,5000.0,120.0,60000.0,0,0,1,0,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,1.0,1,2000.0,16000.0,3000.0,20.0,3000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Community_of_Madrid,1.0,0,1.0,0,1980.0,5000.0,150000.0,500.0,249000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,1,1.0,1,1950.0,10000.0,20000.0,35.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,6.0,1,1990.0,60000.0,3000.0,155.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,4.0,0,1970.0,10000.0,3000.0,100.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile-La_Mancha,1.0,0,5.0,1,2001.0,18000.0,18000.0,75.0,40000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Asturias,1.0,0,1.0,1,1940.0,3000.0,3000.0,90.0,12000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,15.0,1,1990.0,20000.0,8000.0,140.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1998.0,200000.0,40000.0,195.0,800000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,8.0,0,1980.0,700000.0,100000.0,500.0,150000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,2005.0,10000.0,3000.0,150.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,0,1995.0,20000.0,6000.0,40.0,12000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,3.0,0,1990.0,10000.0,20000.0,135.0,130000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,3.0,0,1990.0,10000.0,10000.0,90.0,120000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,0,1.0,1,1975.0,10000.0,9000.0,340.0,80000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,3.0,1,1970.0,5000.0,3000.0,65.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Cantabria,1.0,0,1.0,1,2000.0,20000.0,10000.0,160.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile-La_Mancha,1.0,0,5.0,1,1970.0,15000.0,5000.0,95.0,60000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,3.0,0,1970.0,10000.0,3500.0,50.0,80000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,7.0,0,1980.0,3000.0,3000.0,120.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1970.0,60000.0,3000.0,500.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2010.0,60000.0,50000.0,220.0,700000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1984.0,4000.0,3000.0,120.0,100000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,5.0,0,2020.0,30000.0,10000.0,50.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,1,1980.0,26100.0,8700.0,500.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Asturias,1.0,0,1.0,1,2000.0,18000.0,3000.0,125.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2000.0,12000.0,3000.0,100.0,0.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,0,1.0,0,2003.0,42000.0,3000.0,20.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,2.0,0,2003.0,42000.0,3000.0,20.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,2000.0,10000.0,10000.0,80.0,500000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,1,1930.0,15000.0,15000.0,70.0,250000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,6.0,0,1982.0,50000.0,5000.0,20.0,7000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,2009.0,80000.0,10000.0,500.0,90000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,8.0,0,1990.0,9000.0,3000.0,60.0,90000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,1995.0,100000.0,3000.0,295.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,1,2000.0,30000.0,3000.0,60.0,45000.0,0,0,1,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,6.0,0,1987.0,20000.0,3000.0,70.0,80000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Catalonia,1.0,1,2.0,1,1980.0,20000.0,4000.0,70.0,10000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Asturias,1.0,1,1.0,0,1990.0,10000.0,5000.0,145.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,5.0,1,2010.0,50000.0,20000.0,220.0,300000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1900.0,4000.0,6000.0,85.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1986.0,25000.0,10000.0,50.0,72000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1951.0,12000.0,3000.0,20.0,80000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,1,5.0,1,1986.0,25000.0,3000.0,145.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1960.0,3000.0,3000.0,25.0,48000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Andalusia,1.0,1,4.0,0,1979.0,5000.0,7000.0,110.0,20000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,5.0,0,1930.0,15000.0,3000.0,110.0,70000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,1,9.0,0,2012.0,5990.0,3000.0,500.0,32000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1983.0,3000.0,3000.0,80.0,80000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1983.0,17000.0,4000.0,75.0,70000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,1984.0,3000.0,4000.0,50.0,10000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,2013.0,15000.0,3000.0,50.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,1965.0,3000.0,3000.0,110.0,10000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,1980.0,15000.0,10000.0,100.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,8.0,0,2001.0,5000.0,3000.0,115.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1995.0,10000.0,5000.0,175.0,150000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,1980.0,7000.0,3000.0,50.0,40000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,6.0,0,2003.0,3000.0,5000.0,80.0,35000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,1,1998.0,3000.0,6000.0,50.0,20000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Basque_Country,1.0,0,4.0,0,1960.0,15000.0,5000.0,95.0,90000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,2.0,0,2007.0,60000.0,5000.0,50.0,20000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,1,2000.0,5000.0,3000.0,50.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,1,1965.0,3000.0,3000.0,80.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,0,1.0,1,1980.0,3000.0,3000.0,500.0,20000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,2.0,1,1998.0,130000.0,7000.0,95.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1970.0,3000.0,3000.0,25.0,36000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,1,2014.0,15000.0,3000.0,500.0,70000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2000.0,70000.0,20000.0,160.0,265000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1985.0,15000.0,5000.0,95.0,40000.0,0,0,0,1,0,0
hosteleria-y-restauracion,La_Rioja,1.0,0,6.0,0,2020.0,3000.0,3000.0,20.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2000.0,30000.0,4000.0,100.0,400000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,1.0,1,1978.0,20000.0,15000.0,90.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,2014.0,30000.0,3000.0,85.0,100000.0,0,0,1,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,5.0,0,1980.0,40000.0,15000.0,100.0,300000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,5.0,0,2005.0,45757574.0,5757557.0,130.0,474257474.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,8.0,0,1994.0,12000.0,6000.0,75.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,9.0,1,1950.0,30000.0,3000.0,55.0,20000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,2.0,1,1910.0,30000.0,3000.0,50.0,20000.0,0,0,0,0,0,1
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2020.0,20000.0,20000.0,55.0,20000.0,0,0,0,0,0,1
hosteleria-y-restauracion,Madrid,1.0,1,1.0,1,2010.0,10000.0,3000.0,90.0,9600.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,1,1.0,0,2000.0,50000.0,10000.0,100.0,3000.0,0,0,0,0,1,0
hosteleria-y-restauracion,Murcia,1.0,0,7.0,0,2000.0,10000.0,3500.0,80.0,90000.0,0,1,0,0,0,0
